Open,High,Low,Volume
1.1845,1.2217,1.1642,1
1.1679,1.2128,1.1601,1
1.1782,1.2115,1.1294,1
1.1206,1.1589,1.1014,1
1.0886,1.1206,1.0833,1
1.0245,1.0937,1.0078,1
1.0821,1.1345,1.0361,1
1.0566,1.095,0.999,1
1.0426,1.0847,0.9925,1
0.9479,1.0399,0.9399,1
1.0309,1.0784,1.0208,1
1.0334,1.0387,0.9823,1
1.0132,1.018,0.9552,1
0.9758,1.0091,0.9733,1
1.0064,1.0194,0.9861,1
0.9925,1.0245,0.9758,1
0.9873,1.0144,0.9526,1
0.9565,0.9837,0.9502,1
0.9823,1.0399,0.9604,1
0.9861,1.0334,0.9604,1
0.9977,1.0474,0.9925,1
1.0282,1.0374,1.0014,1
1.0309,1.0796,1.0208,1
1.0833,1.1358,1.0796,1
1.1078,1.1577,1.0796,1
1.1487,1.1768,1.1487,1
1.1577,1.1655,1.1371,1
1.1744,1.1795,1.0859,1
1.1065,1.1679,1.1065,1
1.1487,1.1782,1.1449,1
1.1667,1.2217,1.1577,1
1.2241,1.2433,1.1449,1
1.1563,1.2217,1.1371,1
1.1808,1.2321,1.1628,1
1.2076,1.2321,1.1921,1
1.1898,1.1962,1.1271,1
1.1128,1.1526,1.0924,1
1.1358,1.1782,1.1167,1
1.1294,1.2026,1.1038,1
1.1858,1.2076,1.1628,1
1.2063,1.2321,1.191,1
1.2142,1.2562,1.1871,1
1.2459,1.2883,1.2373,1
1.2562,1.2743,1.1898,1
1.191,1.2321,1.1884,1
1.1949,1.2281,1.1501,1
1.2217,1.242,1.1986,1
1.254,1.2743,1.2254,1
1.2446,1.2743,1.2321,1
1.2334,1.2347,1.1782,1
1.2167,1.2844,1.2142,1
1.2691,1.2933,1.2485,1
1.2553,1.2677,1.2334,1
1.2626,1.2768,1.254,1
1.2768,1.3807,1.273,1
1.3575,1.3782,1.3126,1
1.3356,1.3587,1.3075,1
1.319,1.3255,1.2933,1
1.3104,1.373,1.2959,1
1.3486,1.3626,1.319,1
1.3486,1.4448,1.3269,1
1.4316,1.5394,1.4202,1
1.5035,1.5048,1.4177,1
1.4379,1.4547,1.4085,1
1.4269,1.4717,1.4243,1
1.4521,1.4637,1.3854,1
1.4012,1.4036,1.3599,1
1.3756,1.3807,1.3126,1
1.3282,1.3332,1.2859,1
1.3065,1.3447,1.2933,1
1.3381,1.365,1.2944,1
1.3176,1.3879,1.3104,1
1.3702,1.3741,1.3202,1
1.346,1.3795,1.332,1
1.3381,1.373,1.3381,1
1.3676,1.4282,1.3537,1
1.3821,1.4243,1.3821,1
1.4062,1.4728,1.4062,1
1.4421,1.4509,1.3973,1
1.4123,1.4919,1.4062,1
1.4728,1.5213,1.4572,1
1.4946,1.5329,1.4717,1
1.5187,1.5369,1.4572,1
1.4572,1.4764,1.4379,1
1.4598,1.4678,1.3626,1
1.3587,1.3741,1.2959,1
1.3702,1.3987,1.319,1
1.346,1.3702,1.3381,1
1.365,1.3932,1.3587,1
1.3715,1.3715,1.3126,1
1.4062,1.4558,1.4012,1
1.4085,1.4474,1.4062,1
1.4257,1.4327,1.3973,1
1.396,1.4751,1.3821,1
1.4678,1.506,1.4664,1
1.4664,1.4995,1.4509,1
1.4983,1.5085,1.4547,1
1.4869,1.5073,1.4637,1
1.4778,1.5454,1.4691,1
1.5469,1.584,1.5431,1
1.6059,1.6634,1.6059,1
1.6392,1.6634,1.5454,1
1.5777,1.6189,1.542,1
1.5623,1.5777,1.4969,1
1.5315,1.6006,1.5201,1
1.579,1.6033,1.5647,1
1.584,1.6163,1.5777,1
1.6045,1.6163,1.561,1
1.5713,1.5995,1.5276,1
1.5213,1.5289,1.4392,1
1.4572,1.4856,1.4316,1
1.4678,1.4728,1.373,1
1.3866,1.4691,1.3769,1
1.4637,1.5827,1.4316,1
1.5315,1.561,1.4882,1
1.5329,1.5521,1.3407,1
1.4177,1.4461,1.3676,1
1.4036,1.5048,1.3973,1
1.4894,1.574,1.4572,1
1.5454,1.5634,1.4983,1
1.5035,1.5587,1.4678,1
1.5408,1.5713,1.5112,1
1.584,1.6059,1.5561,1
1.5752,1.6097,1.5431,1
1.5701,1.584,1.5431,1
1.561,1.5918,1.5454,1
1.5561,1.5752,1.5289,1
1.566,1.5984,1.5521,1
1.5971,1.6045,1.5574,1
1.5815,1.6199,1.5561,1
1.579,1.6097,1.5687,1
1.5276,1.5561,1.4894,1
1.5509,1.5726,1.5289,1
1.542,1.542,1.4882,1
1.4856,1.5138,1.4728,1
1.4956,1.5187,1.4894,1
1.5175,1.5289,1.5022,1
1.4969,1.5815,1.4907,1
1.5369,1.5561,1.5289,1
1.5408,1.5674,1.5112,1
1.5162,1.6045,1.5162,1
1.5971,1.6137,1.5431,1
1.5469,1.5804,1.5228,1
1.574,1.6006,1.5382,1
1.5509,1.5971,1.5382,1
1.6033,1.6137,1.5853,1
1.6018,1.6122,1.574,1
1.6045,1.6097,1.5878,1
1.6097,1.6634,1.6083,1
1.6596,1.6762,1.6251,1
1.6328,1.634,1.5932,1
1.6315,1.6315,1.5958,1
1.5906,1.5958,1.5521,1
1.5713,1.5866,1.542,1
1.5561,1.5687,1.5162,1
1.5085,1.5587,1.5085,1
1.5547,1.561,1.4728,1
1.4829,1.5408,1.4778,1
1.5302,1.561,1.5213,1
1.5547,1.5547,1.4956,1
1.524,1.5587,1.5112,1
1.5098,1.5382,1.4995,1
1.4956,1.5048,1.4379,1
1.4691,1.4691,1.4177,1
1.4856,1.5701,1.4751,1
1.5521,1.56,1.524,1
1.5547,1.5547,1.4717,1
1.506,1.542,1.4691,1
1.5647,1.6442,1.5509,1
1.6251,1.6634,1.5906,1
1.6045,1.629,1.5853,1
1.6315,1.6507,1.5752,1
1.574,1.5958,1.5713,1
1.5892,1.6006,1.4983,1
1.4969,1.561,1.4932,1
1.5647,1.6163,1.542,1
1.5995,1.5995,1.5344,1
1.5175,1.5494,1.4995,1
1.5315,1.5647,1.5009,1
1.5213,1.561,1.506,1
1.542,1.5521,1.4907,1
1.4983,1.5009,1.4461,1
1.4651,1.4751,1.4202,1
1.4611,1.4611,1.4316,1
1.4704,1.4882,1.411,1
1.3932,1.405,1.3394,1
1.3756,1.3987,1.3663,1
1.3854,1.3894,1.3075,1
1.3075,1.3294,1.2768,1
1.2819,1.2844,1.2407,1
1.2321,1.3037,1.1589,1
1.2959,1.3202,1.2717,1
1.3075,1.3176,1.2793,1
1.1128,1.1271,1.0807,1
1.1,1.1271,1.0796,1
1.0859,1.1193,1.0744,1
1.0731,1.1358,1.0694,1
1.114,1.132,1.0796,1
1.0757,1.1065,1.0233,1
1.0744,1.1052,1.0513,1
1.095,1.1411,1.0886,1
1.1345,1.1449,1.0924,1
1.0911,1.0988,1.077,1
1.0757,1.132,1.0731,1
1.1345,1.2013,1.1345,1
1.1858,1.191,1.132,1
1.1577,1.1704,1.118,1
1.1345,1.1642,1.1038,1
1.1052,1.1757,1.0859,1
1.1884,1.2026,1.1052,1
1.1153,1.191,1.0757,1
1.1615,1.1898,1.1271,1
1.0322,1.0374,0.972,1
0.9925,0.9963,0.9453,1
0.9413,0.9708,0.9296,1
0.9453,0.972,0.9348,1
0.954,0.9694,0.9247,1
0.9184,0.9745,0.9117,1
0.9552,0.9565,0.8966,1
0.9259,0.9296,0.8835,1
0.9271,0.9671,0.9196,1
0.9502,0.9925,0.9321,1
0.9861,0.9873,0.954,1
0.9671,0.9873,0.9439,1
0.9439,0.9604,0.9117,1
0.9284,0.9413,0.8953,1
0.9105,0.9758,0.9016,1
0.9657,0.9837,0.9184,1
0.9453,0.9849,0.9453,1
0.9758,0.9758,0.9453,1
0.954,0.9618,0.9399,1
0.954,0.9745,0.9321,1
0.9386,0.9823,0.9309,1
0.9758,1.0091,0.9604,1
0.9886,1.0309,0.9783,1
1.0105,1.0399,1.0064,1
1.0233,1.0295,0.9938,1
1.0257,1.0399,0.9886,1
1.0374,1.0399,1.0027,1
1.018,1.0194,0.9886,1
1.0208,1.0208,0.9708,1
1.0064,1.0078,0.9426,1
0.9479,0.9682,0.9386,1
0.9386,0.9657,0.9284,1
0.9439,0.9694,0.9334,1
0.9284,0.9321,0.9005,1
0.9092,0.9466,0.9064,1
0.9105,0.9196,0.9005,1
0.9284,0.9386,0.9117,1
0.9143,0.9296,0.9064,1
0.9234,0.9284,0.9039,1
0.9184,0.9348,0.9064,1
0.9092,0.9284,0.9039,1
0.9052,0.9184,0.9005,1
0.9052,0.9348,0.9039,1
0.9334,0.9618,0.9334,1
0.9399,0.9657,0.9296,1
0.9453,0.9479,0.9271,1
0.936,0.9565,0.9296,1
0.9453,0.9577,0.9247,1
0.9221,0.949,0.9221,1
0.9399,0.9708,0.9386,1
0.9671,0.972,0.9321,1
0.9284,0.9502,0.9271,1
0.9221,0.9334,0.9052,1
0.9334,0.9348,0.8966,1
0.9184,0.9373,0.9028,1
0.9078,0.9348,0.9005,1
0.9196,0.9221,0.8966,1
0.8953,0.9105,0.8809,1
0.89,0.894,0.8554,1
0.8669,0.8861,0.8591,1
0.8735,0.9105,0.8697,1
0.9117,0.9466,0.9028,1
0.9321,0.9591,0.9247,1
0.9745,0.9758,0.9466,1
0.9514,0.9694,0.89,1
0.9105,0.9209,0.8953,1
0.8966,0.9184,0.8913,1
0.913,0.9373,0.8966,1
0.9271,0.9526,0.913,1
0.9373,0.9591,0.9284,1
0.9618,0.9745,0.9321,1
0.9399,0.9886,0.9334,1
0.9963,1.0208,0.9758,1
0.9977,1.0167,0.9577,1
0.9925,1.0486,0.9913,1
1.0245,1.0526,1.0194,1
1.0208,1.0566,1.018,1
1.0566,1.1128,1.0474,1
1.0731,1.0859,1.0474,1
1.0937,1.109,1.0694,1
1.0847,1.095,1.0132,1
1.0257,1.0374,0.9938,1
1.0078,1.018,0.9682,1
0.9809,1.027,0.9783,1
0.9925,1.0295,0.9783,1
1.018,1.0513,1.0105,1
1.0399,1.0399,1.0091,1
1.0374,1.0374,0.9938,1
0.9963,1.0091,0.9604,1
0.9796,1.0053,0.9758,1
1.018,1.0526,1.0091,1
1.0295,1.0438,1.018,1
1.027,1.0334,1.0064,1
1.0144,1.018,0.977,1
0.999,1.0155,0.9886,1
1.0105,1.0167,0.9873,1
1.018,1.0309,0.9604,1
0.9733,0.9823,0.9671,1
0.972,0.972,0.9284,1
0.9618,0.9657,0.9296,1
0.9386,0.972,0.9296,1
0.9565,0.9565,0.9386,1
0.9453,0.9886,0.9439,1
0.9796,0.9925,0.9657,1
0.9925,0.9963,0.9604,1
0.9694,0.9708,0.9386,1
0.949,0.9671,0.9348,1
0.9502,0.972,0.9386,1
0.9479,0.9514,0.9284,1
0.9296,0.9552,0.9028,1
0.9143,0.9321,0.8822,1
0.9064,0.9321,0.9039,1
0.9247,0.9271,0.9157,1
0.9234,0.949,0.9143,1
0.9171,0.9209,0.8966,1
0.9016,0.9064,0.8861,1
0.8966,0.9196,0.8926,1
0.9196,0.9552,0.9184,1
0.9479,0.9552,0.9334,1
0.9618,0.9849,0.9526,1
0.9466,0.9604,0.9271,1
0.9334,0.9426,0.9247,1
0.936,0.9552,0.9284,1
0.9334,0.949,0.9284,1
0.954,0.954,0.9196,1
0.9399,0.949,0.9284,1
0.9334,0.9413,0.913,1
0.9105,0.9453,0.9105,1
0.9321,0.9321,0.9016,1
0.9105,0.9234,0.8966,1
0.8953,0.9064,0.8835,1
0.9005,0.9196,0.8926,1
0.9117,0.9117,0.8683,1
0.8762,0.9284,0.8749,1
0.9117,0.9399,0.9064,1
0.9321,0.9671,0.9157,1
0.9591,0.9657,0.9143,1
0.9078,0.9321,0.9005,1
0.9234,0.9552,0.9184,1
0.9247,0.9386,0.9171,1
0.9426,0.9552,0.9247,1
0.9196,0.9334,0.9105,1
0.9321,0.9348,0.9016,1
0.913,0.9334,0.9005,1
0.9284,0.9373,0.9092,1
0.913,0.9348,0.913,1
0.9234,0.9373,0.9117,1
0.9348,0.9426,0.9184,1
0.9453,0.9796,0.9426,1
0.9657,0.9708,0.9399,1
0.9502,0.9577,0.9426,1
0.949,0.9644,0.9386,1
0.9514,0.9618,0.8835,1
0.9399,0.9657,0.9334,1
0.9604,0.9618,0.9271,1
0.9334,0.9604,0.9284,1
0.9514,0.9657,0.9453,1
0.9604,0.9708,0.9321,1
0.9439,0.949,0.9247,1
0.9348,0.9479,0.9296,1
0.9334,0.9348,0.9221,1
0.9271,0.9426,0.9171,1
0.9284,0.9386,0.9157,1
0.9196,0.9284,0.9039,1
0.9064,0.9221,0.9005,1
0.9271,0.9479,0.9064,1
0.9399,0.9604,0.9373,1
0.954,0.9657,0.9426,1
0.9604,0.9657,0.949,1
0.9657,0.9708,0.9466,1
0.9552,0.9604,0.9348,1
0.9657,0.9708,0.949,1
0.9386,0.9479,0.9184,1
0.9234,0.9502,0.9196,1
0.9321,0.9321,0.9157,1
0.9171,0.9413,0.9171,1
0.9221,0.936,0.9196,1
0.9184,0.9296,0.8993,1
0.9092,0.9171,0.9016,1
0.9234,0.9453,0.9171,1
0.9321,0.9413,0.9184,1
0.9296,0.9386,0.9221,1
0.9502,0.9565,0.9234,1
0.9284,0.9386,0.9196,1
0.9296,0.936,0.9052,1
0.9092,0.9221,0.9092,1
0.9005,0.9247,0.8273,1
0.8785,0.8809,0.8644,1
0.8697,0.871,0.8517,1
0.8324,0.8749,0.8273,1
0.8452,0.8478,0.8145,1
0.8413,0.8438,0.8311,1
0.8438,0.8723,0.8375,1
0.8656,0.8735,0.8554,1
0.8656,0.871,0.8324,1
0.8618,0.8697,0.8478,1
0.8543,0.894,0.8543,1
0.8953,0.9064,0.8697,1
0.8913,0.9184,0.8861,1
0.9117,0.9221,0.8966,1
0.9259,0.9334,0.9184,1
0.9453,1.0807,0.9453,1
1.0322,1.1462,1.0309,1
1.109,1.1679,1.095,1
1.1331,1.1577,1.1078,1
1.1731,1.1782,1.1449,1
1.1615,1.1999,1.1601,1
1.1795,1.2142,1.1487,1
1.205,1.2063,1.1795,1
1.191,1.2076,1.182,1
1.1898,1.2167,1.1704,1
1.1871,1.1935,1.1563,1
1.1589,1.1628,1.1271,1
1.1385,1.1577,1.132,1
1.1462,1.1782,1.1358,1
1.1667,1.182,1.1501,1
1.1501,1.2102,1.1474,1
1.1845,1.1949,1.1615,1
1.1704,1.1845,1.1462,1
1.1601,1.1642,1.1232,1
1.1589,1.1691,1.1052,1
1.1167,1.132,1.0899,1
1.1078,1.1385,1.0974,1
1.1167,1.1358,1.109,1
1.1358,1.1549,1.0974,1
1.0847,1.0911,1.0641,1
1.0821,1.1065,1.0731,1
1.0974,1.1218,1.0757,1
1.1245,1.1449,1.1167,1
1.1371,1.1487,1.0961,1
1.1271,1.1691,1.1167,1
1.1795,1.1845,1.1513,1
1.1808,1.2473,1.1718,1
1.2396,1.2553,1.2013,1
1.2396,1.254,1.2102,1
1.2361,1.2614,1.2013,1
1.2459,1.2601,1.2013,1
1.2026,1.242,1.1986,1
1.1974,1.2373,1.1974,1
1.2361,1.2361,1.1833,1
1.1962,1.2307,1.1898,1
1.2089,1.2281,1.1858,1
1.2192,1.242,1.2178,1
1.2167,1.2512,1.2154,1
1.2334,1.2922,1.2241,1
1.2499,1.3126,1.2473,1
1.2944,1.3089,1.2743,1
1.273,1.2768,1.2407,1
1.2588,1.2808,1.2512,1
1.2819,1.3065,1.273,1
1.2819,1.2959,1.2433,1
1.2553,1.2808,1.2407,1
1.2933,1.3407,1.2883,1
1.3381,1.3563,1.3065,1
1.3255,1.3307,1.2998,1
1.3366,1.3421,1.3126,1
1.3407,1.3421,1.3104,1
1.3471,1.3769,1.305,1
1.3075,1.3821,1.3065,1
1.3769,1.3769,1.3356,1
1.3434,1.3499,1.3137,1
1.3294,1.3381,1.2922,1
1.3282,1.3676,1.3176,1
1.3447,1.3611,1.3214,1
1.3151,1.3769,1.2985,1
1.3676,1.3702,1.2872,1
1.2844,1.2922,1.2485,1
1.264,1.2859,1.2433,1
1.2872,1.2883,1.2553,1
1.2691,1.2754,1.2499,1
1.2653,1.2677,1.2459,1
1.2717,1.3025,1.254,1
1.2944,1.3011,1.2768,1
1.278,1.2859,1.2588,1
1.2717,1.3075,1.2626,1
1.305,1.3089,1.2808,1
1.2922,1.3611,1.2896,1
1.3471,1.3906,1.3407,1
1.396,1.4085,1.3214,1
1.3307,1.3394,1.3112,1
1.3294,1.3499,1.3037,1
1.3394,1.3756,1.3229,1
1.365,1.4229,1.365,1
1.4216,1.4637,1.4123,1
1.4509,1.4664,1.434,1
1.4598,1.4932,1.4572,1
1.4829,1.4882,1.4572,1
1.4558,1.4817,1.4354,1
1.4392,1.4586,1.4379,1
1.4434,1.4521,1.4162,1
1.4243,1.4474,1.4151,1
1.4243,1.4586,1.4151,1
1.4421,1.4817,1.4282,1
1.479,1.479,1.4162,1
1.4229,1.4534,1.4216,1
1.4327,1.4327,1.3999,1
1.4151,1.4717,1.405,1
1.4651,1.4764,1.4354,1
1.4202,1.4406,1.4036,1
1.4096,1.4379,1.4012,1
1.4229,1.4282,1.3499,1
1.3663,1.3689,1.2959,1
1.2998,1.3715,1.2896,1
1.3756,1.3756,1.3214,1
1.3499,1.3587,1.3089,1
1.3269,1.3512,1.2933,1
1.332,1.332,1.2985,1
1.3434,1.3999,1.3381,1
1.3879,1.4294,1.3821,1
1.4123,1.4995,1.4036,1
1.4882,1.5073,1.4558,1
1.4932,1.5162,1.4586,1
1.5048,1.524,1.4969,1
1.5201,1.5634,1.5187,1
1.5574,1.584,1.5494,1
1.5918,1.6018,1.574,1
1.524,1.5252,1.4354,1
1.4969,1.5035,1.4354,1
1.4474,1.4946,1.4327,1
1.4919,1.4983,1.4572,1
1.4844,1.4856,1.4521,1
1.4558,1.4817,1.4461,1
1.4448,1.4637,1.4243,1
1.4572,1.4664,1.4392,1
1.4448,1.5213,1.434,1
1.506,1.5302,1.4946,1
1.5355,1.5369,1.4651,1
1.4919,1.4956,1.4586,1
1.4611,1.4919,1.4586,1
1.4778,1.479,1.4461,1
1.4611,1.4803,1.4379,1
1.4678,1.4817,1.4498,1
1.4856,1.4882,1.4366,1
1.4366,1.4498,1.3987,1
1.4025,1.4096,1.3756,1
1.3756,1.4547,1.3756,1
1.4294,1.4448,1.4036,1
1.4392,1.4474,1.3626,1
1.3676,1.3689,1.3407,1
1.3587,1.3663,1.3037,1
1.3164,1.3214,1.2971,1
1.2872,1.3499,1.2872,1
1.3025,1.3176,1.2717,1
1.3126,1.3611,1.3112,1
1.3599,1.3599,1.319,1
1.3381,1.3537,1.2959,1
1.3269,1.3499,1.3137,1
1.3471,1.3999,1.3471,1
1.3829,1.4025,1.3715,1
1.3795,1.3987,1.3421,1
1.3471,1.3563,1.3294,1
1.3381,1.3537,1.3282,1
1.3307,1.3499,1.3075,1
1.3563,1.3599,1.3065,1
1.3089,1.319,1.278,1
1.2959,1.3663,1.2944,1
1.365,1.365,1.3255,1
1.3756,1.3756,1.2859,1
1.2933,1.3112,1.2819,1
1.2859,1.2883,1.2665,1
1.2743,1.2922,1.2743,1
1.2933,1.3075,1.2562,1
1.2575,1.2743,1.2321,1
1.2754,1.2768,1.2553,1
1.2626,1.3176,1.2575,1
1.3037,1.3394,1.3025,1
1.3394,1.355,1.3356,1
1.3563,1.3769,1.3537,1
1.3676,1.3795,1.3563,1
1.3807,1.3932,1.3563,1
1.3715,1.434,1.3715,1
1.4243,1.4354,1.3906,1
1.4151,1.4611,1.4036,1
1.4624,1.5201,1.4498,1
1.4882,1.5443,1.4586,1
1.4829,1.5369,1.479,1
1.5815,1.5906,1.5276,1
1.5623,1.5713,1.5228,1
1.4678,1.4983,1.4406,1
1.4728,1.4751,1.4474,1
1.4521,1.4598,1.4243,1
1.4534,1.4704,1.4354,1
1.4448,1.4611,1.4202,1
1.4243,1.4558,1.4243,1
1.4379,1.4764,1.4354,1
1.4751,1.4882,1.4598,1
1.4624,1.4969,1.4354,1
1.4486,1.4598,1.4216,1
1.4558,1.4651,1.4354,1
1.4379,1.4598,1.4136,1
1.4282,1.434,1.4085,1
1.4085,1.4136,1.3894,1
1.3973,1.4678,1.396,1
1.4366,1.4664,1.434,1
1.4486,1.4637,1.4406,1
1.4486,1.4803,1.4366,1
1.4778,1.5289,1.4764,1
1.5162,1.5355,1.5112,1
1.5276,1.5431,1.4611,1
1.479,1.5035,1.479,1
1.4844,1.5009,1.4764,1
1.4919,1.5138,1.4354,1
1.4406,1.4421,1.4229,1
1.4366,1.4379,1.4025,1
1.4177,1.4558,1.4085,1
1.4229,1.4664,1.4229,1
1.4624,1.4844,1.4598,1
1.4704,1.5382,1.4691,1
1.542,1.5561,1.5289,1
1.5344,1.5431,1.5213,1
1.5112,1.5494,1.5112,1
1.5344,1.6149,1.5315,1
1.5971,1.7596,1.5945,1
1.7149,1.7149,1.6521,1
1.6582,1.7441,1.6496,1
1.7274,1.8016,1.7249,1
1.7454,1.7951,1.7342,1
1.7491,1.7788,1.7403,1
1.7315,1.7519,1.6815,1
1.7006,1.7032,1.6264,1
1.6622,1.6892,1.6507,1
1.6609,1.6687,1.6379,1
1.6457,1.7249,1.6354,1
1.6251,1.6762,1.6163,1
1.6596,1.6648,1.6149,1
1.6199,1.6496,1.6176,1
1.6713,1.7236,1.6582,1
1.7236,1.7519,1.7236,1
1.7544,1.7916,1.7417,1
1.784,1.7891,1.7506,1
1.784,1.7916,1.7249,1
1.7223,1.7454,1.7044,1
1.7761,1.788,1.7441,1
1.7596,1.817,1.7571,1
1.7761,1.8016,1.7557,1
1.7684,1.7734,1.7236,1
1.7868,1.7927,1.7417,1
1.7611,1.7991,1.7596,1
1.7927,1.7951,1.7187,1
1.7124,1.7342,1.684,1
1.857,1.8941,1.8031,1
1.8621,1.8762,1.825,1
1.8005,1.8414,1.7814,1
1.8072,1.8196,1.7649,1
1.7673,1.8005,1.7531,1
1.7649,1.8045,1.7355,1
1.7788,1.7927,1.7328,1
1.7661,1.7697,1.7288,1
1.7441,1.7571,1.7097,1
1.7173,1.7301,1.6867,1
1.693,1.7288,1.6634,1
1.7223,1.7261,1.6315,1
1.6648,1.6854,1.6483,1
1.6687,1.7006,1.6328,1
1.6774,1.7136,1.6622,1
1.6917,1.7136,1.6582,1
1.702,1.7661,1.7006,1
1.6815,1.7032,1.6609,1
1.6904,1.7417,1.6904,1
1.7149,1.7506,1.68,1
1.7366,1.7749,1.7223,1
1.7355,1.7491,1.693,1
1.7097,1.7328,1.6878,1
1.7261,1.7466,1.7159,1
1.7544,1.7611,1.6917,1
1.7044,1.7288,1.6943,1
1.7223,1.7417,1.7124,1
1.7441,1.7868,1.7355,1
1.7611,1.8262,1.7466,1
1.812,1.8428,1.7927,1
1.8235,1.8315,1.7814,1
1.7979,1.8099,1.7801,1
1.7788,1.8058,1.7673,1
1.7951,1.8682,1.7801,1
1.839,1.8556,1.811,1
1.8288,1.8722,1.8262,1
1.8595,1.9197,1.8442,1
1.9157,1.9492,1.9094,1
1.9262,1.9669,1.9209,1
1.9336,1.9824,1.9336,1
1.9618,1.9644,1.8887,1
1.9376,1.9939,1.9376,1
1.9606,2.1334,1.9555,1
2.0964,2.1221,2.063,1
2.0861,2.1385,2.0758,1
2.1208,2.1451,2.0567,1
2.0695,2.1194,2.067,1
2.113,2.1657,2.1066,1
2.1564,2.1576,2.1117,1
2.113,2.1576,2.113,1
2.1708,2.1886,2.063,1
2.0555,2.113,2.0119,1
2.081,2.1104,2.0425,1
2.0542,2.0798,2.0425,1
1.9492,1.9965,1.9044,1
1.9914,2.0119,1.9722,1
1.9722,2.0079,1.9286,1
1.9286,1.9644,1.9169,1
1.9376,1.9532,1.9236,1
1.9224,1.9236,1.8517,1
1.8722,1.8954,1.8582,1
1.8542,1.9182,1.8401,1
2.0836,2.154,2.0555,1
2.1078,2.1078,2.0567,1
2.0515,2.063,2.027,1
2.0437,2.0618,2.0208,1
2.0682,2.0951,2.0068,1
2.0068,2.0325,1.9889,1
2.0297,2.0337,1.9518,1
1.9761,2.0131,1.9709,1
2.0337,2.0978,2.0221,1
2.0695,2.0747,1.9952,1
2.081,2.1016,2.058,1
2.0925,2.113,2.0489,1
2.0003,2.0618,1.9926,1
2.0171,2.0312,1.9939,1
1.9977,2.0567,1.9965,1
2.0337,2.0682,2.0003,1
1.9787,1.9914,1.9018,1
1.9118,1.9492,1.9079,1
1.9465,2.0194,1.9438,1
1.9914,1.9926,1.9376,1
1.9568,1.9761,1.9388,1
1.9631,2.003,1.9465,1
1.9773,2.0312,1.9618,1
1.9595,1.9926,1.9438,1
1.9542,2.0401,1.9518,1
2.0182,2.0401,1.9438,1
1.9696,1.9837,1.9518,1
1.9722,2.0016,1.9595,1
2.0016,2.0449,1.9977,1
2.0437,2.1221,2.0325,1
2.1234,2.2525,2.0964,1
2.2154,2.2257,2.1771,1
2.1782,2.2231,2.1744,1
2.1821,2.2386,2.1771,1
2.1961,2.3051,2.1886,1
2.2731,2.2936,2.2296,1
2.2436,2.2998,2.2411,1
2.2669,2.3167,2.2552,1
2.286,2.3423,2.2846,1
2.3115,2.3242,2.2591,1
2.2846,2.3192,2.2706,1
2.2961,2.3102,2.2616,1
2.2603,2.2755,2.2271,1
2.2731,2.2731,2.2282,1
2.2537,2.3537,2.2462,1
2.3399,2.3935,2.3305,1
2.3628,2.432,2.3602,1
2.414,2.4883,2.3984,1
2.4395,2.4421,2.3579,1
2.3719,2.4012,2.364,1
2.3949,2.4333,2.3781,1
2.3666,2.432,2.3579,1
2.4012,2.4512,2.3984,1
2.428,2.4883,2.4217,1
2.4972,2.5152,2.4627,1
2.5049,2.5087,2.4704,1
2.5087,2.5087,2.482,1
2.469,2.5407,2.4588,1
2.5294,2.6099,2.5266,1
2.5959,2.6201,2.5266,1
2.5316,2.5472,2.4871,1
2.4845,2.5011,2.446,1
2.4651,2.4704,2.4103,1
2.4857,2.5459,2.4807,1
2.7559,2.9301,2.7239,1
2.8735,2.9196,2.8287,1
2.8673,3.0582,2.8624,1
3.0799,3.0964,3.0299,1
3.016,3.0477,2.9864,1
3.0503,3.0824,3.0324,1
3.035,3.053,3.0106,1
3.0222,3.0632,3.0148,1
3.039,3.0762,3.0068,1
3.1156,3.2412,3.0849,1
3.2004,3.3439,3.1696,1
3.3193,3.4066,3.3169,1
3.3618,3.4103,3.3322,1
3.3566,3.4628,3.3551,1
3.4859,3.5919,3.4578,1
3.5242,3.5562,3.4806,1
3.5153,3.5218,3.3322,1
3.4758,3.5512,3.4487,1
3.4704,3.4923,3.4179,1
3.4552,3.5473,3.4514,1
3.5192,3.5485,3.4718,1
3.5218,3.5653,3.5115,1
3.5267,3.5512,3.4806,1
3.532,3.5345,3.4885,1
3.5333,3.5512,3.4718,1
3.4769,3.5512,3.4758,1
3.5535,3.6433,3.4897,1
3.7151,4.098,3.7073,1
3.9878,3.9994,3.9098,1
3.9494,4.1748,3.9405,1
4.1837,4.2107,4.1197,1
4.4184,4.4541,4.3157,1
4.4053,4.4053,4.2926,1
4.2926,4.3517,4.2427,1
4.2339,4.2838,4.1402,1
4.1338,4.1619,3.9545,1
4.1134,4.2415,4.0314,1
4.2222,4.2735,4.0058,1
4.0391,4.1261,3.9723,1
4.0186,4.1236,3.9749,1
4.1646,4.2285,4.1427,1
4.2094,4.2196,4.1364,1
4.1827,4.2185,4.1632,1
4.1837,4.1915,4.1402,1
4.2415,4.3223,4.2285,1
4.2838,4.2926,4.1556,1
4.2005,4.226,3.9545,1
4.0699,4.0837,3.9444,1
4.1095,4.1211,4.0595,1
4.0825,4.1134,4.0725,1
4.1469,4.1721,4.0263,1
4.0545,4.1134,3.9723,1
4.0918,4.1607,4.0712,1
4.1469,4.1646,4.1121,1
4.1556,4.1619,4.1005,1
4.1529,4.1685,4.0083,1
4.0825,4.1915,4.0314,1
