Open,High,Low,Volume,Close,Date,Stock,OpenInt
41.456,42.264,41.437,1,41.923,21-09-2015,MSFT,0
41.229,41.865,41.162,1,41.723,22-09-2015,MSFT,0
41.752,41.979,41.354,1,41.693,23-09-2015,MSFT,0
41.294,41.942,41.125,1,41.733,24-09-2015,MSFT,0
42.273,42.512,41.589,1,41.761,25-09-2015,MSFT,0
41.657,41.895,41.067,1,41.142,28-09-2015,MSFT,0
41.219,41.408,40.915,1,41.284,29-09-2015,MSFT,0
41.703,42.103,41.496,1,42.066,30-09-2015,MSFT,0
42.53,42.53,41.579,1,42.397,01-10-2015,MSFT,0
42.076,43.31,41.742,1,43.31,02-10-2015,MSFT,0
43.472,44.566,43.435,1,44.318,05-10-2015,MSFT,0
44.032,44.831,43.928,1,44.432,06-10-2015,MSFT,0
44.764,45.003,43.67,1,44.479,07-10-2015,MSFT,0
44.251,45.155,44.194,1,45.097,08-10-2015,MSFT,0
45.097,45.183,44.594,1,44.773,09-10-2015,MSFT,0
44.649,44.737,44.194,1,44.669,12-10-2015,MSFT,0
44.251,44.791,44.251,1,44.566,13-10-2015,MSFT,0
44.337,44.764,44.222,1,44.364,14-10-2015,MSFT,0
44.679,44.698,44.222,1,44.679,15-10-2015,MSFT,0
44.688,45.183,44.575,1,45.155,16-10-2015,MSFT,0
45.067,45.506,44.688,1,45.259,19-10-2015,MSFT,0
45.087,45.438,44.688,1,45.401,20-10-2015,MSFT,0
45.544,45.61,44.773,1,44.86,21-10-2015,MSFT,0
45.173,46.522,44.755,1,45.648,22-10-2015,MSFT,0
49.707,51.389,49.659,1,50.248,23-10-2015,MSFT,0
49.924,51.626,49.895,1,51.56,26-10-2015,MSFT,0
51.311,51.674,50.924,1,51.026,27-10-2015,MSFT,0
50.884,51.304,50.239,1,51.304,28-10-2015,MSFT,0
50.884,51.159,50.581,1,50.714,29-10-2015,MSFT,0
50.676,51.311,50.011,1,50.029,30-10-2015,MSFT,0
50.229,50.714,50.011,1,50.598,02-11-2015,MSFT,0
50.305,51.693,50.277,1,51.465,03-11-2015,MSFT,0
51.492,52.158,51.379,1,51.703,04-11-2015,MSFT,0
51.788,51.987,51.321,1,51.683,05-11-2015,MSFT,0
51.399,52.254,51.285,1,52.196,06-11-2015,MSFT,0
51.845,52.148,50.904,1,51.472,09-11-2015,MSFT,0
51.389,51.447,50.628,1,50.856,10-11-2015,MSFT,0
51.036,51.512,50.809,1,50.989,11-11-2015,MSFT,0
50.828,51.304,50.553,1,50.676,12-11-2015,MSFT,0
50.437,50.648,49.924,1,50.219,13-11-2015,MSFT,0
50.447,51.217,50.229,1,51.095,16-11-2015,MSFT,0
50.873,51.218,50.569,1,50.683,17-11-2015,MSFT,0
50.711,51.648,50.692,1,51.524,18-11-2015,MSFT,0
51.658,52.299,51.458,1,51.611,19-11-2015,MSFT,0
51.907,51.956,50.96,1,51.85,20-11-2015,MSFT,0
51.907,52.108,51.43,1,51.85,23-11-2015,MSFT,0
51.592,52.09,51.267,1,51.907,24-11-2015,MSFT,0
51.754,51.888,51.371,1,51.371,25-11-2015,MSFT,0
51.475,51.744,51.467,1,51.602,27-11-2015,MSFT,0
52.184,52.587,51.668,1,52.003,30-11-2015,MSFT,0
52.061,52.844,51.956,1,52.835,01-12-2015,MSFT,0
52.931,53.543,52.681,1,52.826,02-12-2015,MSFT,0
53.093,53.361,51.602,1,51.86,03-12-2015,MSFT,0
51.783,53.801,51.764,1,53.495,04-12-2015,MSFT,0
53.38,53.553,52.902,1,53.399,07-12-2015,MSFT,0
53.074,53.677,52.615,1,53.38,08-12-2015,MSFT,0
52.979,53.458,52.155,1,52.606,09-12-2015,MSFT,0
52.999,53.246,52.635,1,52.883,10-12-2015,MSFT,0
52.347,52.72,51.678,1,51.726,11-12-2015,MSFT,0
51.983,52.826,51.361,1,52.759,14-12-2015,MSFT,0
53.256,53.486,52.711,1,52.816,15-12-2015,MSFT,0
53.142,53.811,52.396,1,53.707,16-12-2015,MSFT,0
53.925,54.337,53.132,1,53.295,17-12-2015,MSFT,0
53.361,53.583,51.697,1,51.793,18-12-2015,MSFT,0
52.51,52.959,51.888,1,52.461,21-12-2015,MSFT,0
52.615,53.083,52.146,1,52.959,22-12-2015,MSFT,0
53.295,53.468,53.045,1,53.409,23-12-2015,MSFT,0
53.448,53.543,53.036,1,53.265,24-12-2015,MSFT,0
52.959,53.534,52.606,1,53.534,28-12-2015,MSFT,0
53.86,54.396,53.638,1,54.108,29-12-2015,MSFT,0
54.032,54.328,53.857,1,53.88,30-12-2015,MSFT,0
53.621,53.764,53.027,1,53.083,31-12-2015,MSFT,0
51.974,52.434,51.085,1,52.434,04-01-2016,MSFT,0
52.558,52.999,52.184,1,52.672,05-01-2016,MSFT,0
51.974,52.051,51.323,1,51.716,06-01-2016,MSFT,0
50.423,51.174,49.823,1,49.916,07-01-2016,MSFT,0
50.109,50.98,49.897,1,50.069,08-01-2016,MSFT,0
50.242,50.569,49.238,1,50.041,11-01-2016,MSFT,0
50.482,50.807,49.813,1,50.501,12-01-2016,MSFT,0
51.475,51.735,49.088,1,49.41,13-01-2016,MSFT,0
49.753,51.111,49.343,1,50.817,14-01-2016,MSFT,0
49.094,49.726,48.166,1,48.789,15-01-2016,MSFT,0
49.258,49.449,47.898,1,48.376,19-01-2016,MSFT,0
47.821,49.162,46.979,1,48.597,20-01-2016,MSFT,0
48.798,49.352,48.128,1,48.301,21-01-2016,MSFT,0
49.19,50.069,49.046,1,50.031,22-01-2016,MSFT,0
49.697,50.377,49.42,1,49.553,25-01-2016,MSFT,0
49.553,50.175,49.324,1,49.916,26-01-2016,MSFT,0
49.763,49.946,48.817,1,49.009,27-01-2016,MSFT,0
49.62,49.956,49.037,1,49.808,28-01-2016,MSFT,0
52.367,52.681,51.668,1,52.663,29-01-2016,MSFT,0
52.51,52.711,52.142,1,52.347,01-02-2016,MSFT,0
51.83,51.917,50.377,1,50.711,02-02-2016,MSFT,0
50.951,51.085,49.046,1,49.906,03-02-2016,MSFT,0
49.85,50.53,49.152,1,49.753,04-02-2016,MSFT,0
49.697,49.753,47.419,1,47.993,05-02-2016,MSFT,0
47.409,47.429,46.108,1,47.276,08-02-2016,MSFT,0
46.904,48.071,46.569,1,47.152,09-02-2016,MSFT,0
47.735,48.213,47.382,1,47.563,10-02-2016,MSFT,0
46.578,47.947,46.415,1,47.545,11-02-2016,MSFT,0
48.08,48.492,47.601,1,48.321,12-02-2016,MSFT,0
49.051,49.235,48.311,1,49.235,16-02-2016,MSFT,0
49.62,50.853,49.582,1,50.517,17-02-2016,MSFT,0
50.429,51.026,50.208,1,50.294,18-02-2016,MSFT,0
50.082,50.382,49.659,1,49.938,19-02-2016,MSFT,0
50.382,51.076,50.382,1,50.738,22-02-2016,MSFT,0
50.438,50.468,49.128,1,49.322,23-02-2016,MSFT,0
48.85,49.63,48.376,1,49.495,24-02-2016,MSFT,0
49.851,50.208,48.772,1,50.208,25-02-2016,MSFT,0
50.69,50.767,49.245,1,49.437,26-02-2016,MSFT,0
49.485,49.774,48.821,1,49.032,29-02-2016,MSFT,0
49.118,50.681,49.071,1,50.671,01-03-2016,MSFT,0
50.507,51.036,50.261,1,51.026,02-03-2016,MSFT,0
51.046,51.046,49.899,1,50.448,03-03-2016,MSFT,0
50.497,50.546,49.833,1,50.141,04-03-2016,MSFT,0
49.688,49.918,48.743,1,49.178,07-03-2016,MSFT,0
48.956,50.237,48.758,1,49.774,08-03-2016,MSFT,0
50.006,50.932,49.973,1,50.922,09-03-2016,MSFT,0
51.006,51.016,49.302,1,50.16,10-03-2016,MSFT,0
51.076,51.144,50.478,1,51.144,11-03-2016,MSFT,0
50.796,51.643,50.718,1,51.24,14-03-2016,MSFT,0
50.835,51.643,50.825,1,51.643,15-03-2016,MSFT,0
51.509,52.617,51.461,1,52.376,16-03-2016,MSFT,0
52.242,53.004,52.039,1,52.674,17-03-2016,MSFT,0
52.926,52.974,51.504,1,51.547,18-03-2016,MSFT,0
51.315,51.971,51.006,1,51.904,21-03-2016,MSFT,0
51.663,52.28,51.519,1,52.106,22-03-2016,MSFT,0
52.145,52.271,51.789,1,52.01,23-03-2016,MSFT,0
51.885,52.357,51.78,1,52.242,24-03-2016,MSFT,0
52.242,52.318,51.394,1,51.596,28-03-2016,MSFT,0
51.711,52.868,51.509,1,52.723,29-03-2016,MSFT,0
52.935,53.62,52.906,1,53.05,30-03-2016,MSFT,0
52.954,53.572,52.868,1,53.223,31-03-2016,MSFT,0
53.05,53.591,52.589,1,53.552,01-04-2016,MSFT,0
53.417,53.638,53.004,1,53.417,04-04-2016,MSFT,0
53.188,53.292,52.482,1,52.579,05-04-2016,MSFT,0
52.386,53.195,52.242,1,53.118,06-04-2016,MSFT,0
52.877,52.916,52.261,1,52.482,07-04-2016,MSFT,0
52.684,53.272,52.347,1,52.445,08-04-2016,MSFT,0
52.511,53.148,52.327,1,52.337,11-04-2016,MSFT,0
52.396,52.791,51.807,1,52.665,12-04-2016,MSFT,0
53.118,53.424,52.896,1,53.341,13-04-2016,MSFT,0
53.213,53.557,53.069,1,53.349,14-04-2016,MSFT,0
53.292,53.89,53.108,1,53.628,15-04-2016,MSFT,0
53.476,54.535,53.205,1,54.409,18-04-2016,MSFT,0
54.574,54.71,53.658,1,54.342,19-04-2016,MSFT,0
54.245,54.448,53.471,1,53.572,20-04-2016,MSFT,0
53.773,54.188,53.402,1,53.755,21-04-2016,MSFT,0
50.024,50.526,48.926,1,49.899,22-04-2016,MSFT,0
49.899,50.237,49.754,1,50.217,25-04-2016,MSFT,0
50.363,50.448,49.235,1,49.572,26-04-2016,MSFT,0
49.61,49.63,48.713,1,49.09,27-04-2016,MSFT,0
48.782,48.926,47.761,1,48.088,28-04-2016,MSFT,0
47.557,48.425,47.557,1,48.069,29-04-2016,MSFT,0
48.184,48.907,47.972,1,48.772,02-05-2016,MSFT,0
48.512,48.579,47.799,1,47.972,03-05-2016,MSFT,0
48.03,48.241,47.663,1,48.059,04-05-2016,MSFT,0
48.059,48.475,47.925,1,48.127,05-05-2016,MSFT,0
48.107,48.559,47.857,1,48.559,06-05-2016,MSFT,0
48.657,48.748,48.184,1,48.251,09-05-2016,MSFT,0
48.503,49.245,48.367,1,49.168,10-05-2016,MSFT,0
49.272,49.899,49.148,1,49.196,11-05-2016,MSFT,0
49.341,49.928,49.071,1,49.64,12-05-2016,MSFT,0
49.572,50.011,49.187,1,49.225,13-05-2016,MSFT,0
48.956,50.072,48.907,1,49.948,16-05-2016,MSFT,0
50.191,50.201,48.87,1,49.017,17-05-2016,MSFT,0
48.987,49.628,48.813,1,49.307,18-05-2016,MSFT,0
48.977,49.122,48.346,1,48.832,19-05-2016,MSFT,0
48.987,49.705,48.909,1,49.122,20-05-2016,MSFT,0
49.104,49.182,48.503,1,48.549,23-05-2016,MSFT,0
49.2,50.181,48.909,1,50.064,24-05-2016,MSFT,0
50.385,50.938,50.258,1,50.597,25-05-2016,MSFT,0
50.395,50.441,49.84,1,50.356,26-05-2016,MSFT,0
50.385,50.763,50.239,1,50.763,27-05-2016,MSFT,0
50.714,51.434,50.54,1,51.434,31-05-2016,MSFT,0
50.889,51.384,50.889,1,51.297,01-06-2016,MSFT,0
51.084,51.179,50.302,1,50.929,02-06-2016,MSFT,0
50.831,50.869,50.073,1,50.258,03-06-2016,MSFT,0
50.452,50.802,50.356,1,50.587,06-06-2016,MSFT,0
50.695,51.169,50.56,1,50.56,07-06-2016,MSFT,0
50.482,50.889,50.336,1,50.501,08-06-2016,MSFT,0
50.462,50.462,49.968,1,50.093,09-06-2016,MSFT,0
49.541,50.511,49.531,1,49.958,10-06-2016,MSFT,0
48.114,49.215,47.609,1,48.658,13-06-2016,MSFT,0
48.424,48.619,48.104,1,48.356,14-06-2016,MSFT,0
48.309,48.639,48.22,1,48.22,15-06-2016,MSFT,0
48.055,48.977,48.043,1,48.899,16-06-2016,MSFT,0
48.919,48.939,48.346,1,48.648,17-06-2016,MSFT,0
49.142,49.327,48.549,1,48.589,20-06-2016,MSFT,0
48.714,49.908,48.677,1,49.676,21-06-2016,MSFT,0
49.569,49.938,49.446,1,49.492,22-06-2016,MSFT,0
49.763,50.521,49.638,1,50.375,23-06-2016,MSFT,0
48.336,49.433,48.055,1,48.356,24-06-2016,MSFT,0
47.648,47.693,46.614,1,46.998,27-06-2016,MSFT,0
47.473,48.007,47.23,1,47.978,28-06-2016,MSFT,0
48.434,49.22,48.329,1,49.045,29-06-2016,MSFT,0
49.22,49.783,49.007,1,49.657,30-06-2016,MSFT,0
49.618,50.191,49.559,1,49.647,01-07-2016,MSFT,0
49.327,49.763,49.24,1,49.657,05-07-2016,MSFT,0
49.277,50.016,48.899,1,49.86,06-07-2016,MSFT,0
49.899,50.083,49.559,1,49.86,07-07-2016,MSFT,0
50.201,50.812,50.025,1,50.754,08-07-2016,MSFT,0
50.948,51.269,50.919,1,51.034,11-07-2016,MSFT,0
51.374,51.82,51.224,1,51.635,12-07-2016,MSFT,0
51.975,52.268,51.608,1,51.928,13-07-2016,MSFT,0
52.249,52.394,51.995,1,52.15,14-07-2016,MSFT,0
52.354,52.404,51.635,1,52.112,15-07-2016,MSFT,0
52.112,52.733,51.966,1,52.364,18-07-2016,MSFT,0
52.122,52.306,51.364,1,51.52,19-07-2016,MSFT,0
54.49,55.159,53.888,1,54.256,20-07-2016,MSFT,0
54.325,54.568,54.111,1,54.149,21-07-2016,MSFT,0
54.421,54.952,54.13,1,54.898,22-07-2016,MSFT,0
54.799,55.063,54.591,1,55.054,25-07-2016,MSFT,0
54.849,55.596,54.839,1,55.081,26-07-2016,MSFT,0
54.934,55.119,54.45,1,54.528,27-07-2016,MSFT,0
54.344,54.704,54.072,1,54.548,28-07-2016,MSFT,0
54.596,55.081,54.393,1,55.004,29-07-2016,MSFT,0
54.925,55.072,54.48,1,54.907,01-08-2016,MSFT,0
55.169,55.219,54.644,1,54.907,02-08-2016,MSFT,0
55.004,55.421,54.819,1,55.284,03-08-2016,MSFT,0
55.119,55.818,54.994,1,55.693,04-08-2016,MSFT,0
55.946,56.488,55.751,1,56.245,05-08-2016,MSFT,0
56.338,56.367,56.071,1,56.343,08-08-2016,MSFT,0
56.45,56.771,56.305,1,56.48,09-08-2016,MSFT,0
56.44,56.595,56.11,1,56.305,10-08-2016,MSFT,0
56.314,56.721,56.314,1,56.576,11-08-2016,MSFT,0
56.314,56.47,55.916,1,56.226,12-08-2016,MSFT,0
56.295,56.771,56.245,1,56.401,15-08-2016,MSFT,0
56.254,56.264,55.923,1,56.089,16-08-2016,MSFT,0
56.187,56.323,55.883,1,56.206,17-08-2016,MSFT,0
56.069,56.343,55.923,1,56.244,18-08-2016,MSFT,0
56.079,56.372,55.854,1,56.264,19-08-2016,MSFT,0
56.244,56.391,55.913,1,56.313,22-08-2016,MSFT,0
56.537,56.812,56.489,1,56.528,23-08-2016,MSFT,0
56.44,56.675,56.358,1,56.587,24-08-2016,MSFT,0
56.519,56.919,56.42,1,56.802,25-08-2016,MSFT,0
56.909,57.32,56.333,1,56.675,26-08-2016,MSFT,0
56.812,57.221,56.733,1,56.733,29-08-2016,MSFT,0
56.616,56.822,56.254,1,56.528,30-08-2016,MSFT,0
56.294,56.44,55.953,1,56.108,31-08-2016,MSFT,0
55.668,56.46,55.668,1,56.225,01-09-2016,MSFT,0
56.313,56.822,56.069,1,56.313,02-09-2016,MSFT,0
56.42,56.44,55.864,1,56.254,06-09-2016,MSFT,0
56.118,56.48,56.054,1,56.304,07-09-2016,MSFT,0
56.274,56.43,55.835,1,56.079,08-09-2016,MSFT,0
55.454,56.167,54.889,1,54.889,09-09-2016,MSFT,0
54.683,55.859,54.302,1,55.708,12-09-2016,MSFT,0
55.171,55.317,54.732,1,55.201,13-09-2016,MSFT,0
55.064,55.297,54.712,1,54.935,14-09-2016,MSFT,0
54.829,56.001,54.663,1,55.844,15-09-2016,MSFT,0
56.274,56.274,55.415,1,55.903,16-09-2016,MSFT,0
55.923,56.391,55.513,1,55.591,19-09-2016,MSFT,0
56.001,56.001,55.415,1,55.473,20-09-2016,MSFT,0
56.157,56.489,55.737,1,56.401,21-09-2016,MSFT,0
56.557,56.636,56.274,1,56.46,22-09-2016,MSFT,0
56.509,56.547,56.03,1,56.079,23-09-2016,MSFT,0
55.737,55.796,55.493,1,55.561,26-09-2016,MSFT,0
55.591,56.693,55.348,1,56.587,27-09-2016,MSFT,0
56.519,56.693,56.313,1,56.665,28-09-2016,MSFT,0
56.45,56.8,55.864,1,56.049,29-09-2016,MSFT,0
56.215,56.41,55.991,1,56.244,30-09-2016,MSFT,0
56.054,56.197,55.717,1,56.069,03-10-2016,MSFT,0
55.923,56.24,55.63,1,55.893,04-10-2016,MSFT,0
55.943,56.596,55.913,1,56.284,05-10-2016,MSFT,0
56.382,56.499,55.933,1,56.382,06-10-2016,MSFT,0
56.489,56.616,56.069,1,56.44,07-10-2016,MSFT,0
56.547,57.016,56.509,1,56.675,10-10-2016,MSFT,0
56.528,56.656,55.551,1,55.844,11-10-2016,MSFT,0
55.767,55.923,55.074,1,55.767,12-10-2016,MSFT,0
55.367,55.953,54.99,1,55.581,13-10-2016,MSFT,0
55.777,56.382,55.777,1,56.069,14-10-2016,MSFT,0
56.011,56.108,55.532,1,55.874,17-10-2016,MSFT,0
56.177,56.582,56.059,1,56.304,18-10-2016,MSFT,0
56.118,56.48,56.044,1,56.177,19-10-2016,MSFT,0
56.147,56.167,55.327,1,55.903,20-10-2016,MSFT,0
58.862,59.028,58.086,1,58.257,21-10-2016,MSFT,0
58.53,59.566,58.52,1,59.566,24-10-2016,MSFT,0
59.419,59.927,59.37,1,59.556,25-10-2016,MSFT,0
59.38,59.761,59.047,1,59.204,26-10-2016,MSFT,0
59.184,59.4,58.676,1,58.686,27-10-2016,MSFT,0
58.598,59.096,58.178,1,58.462,28-10-2016,MSFT,0
58.744,58.999,58.51,1,58.51,31-10-2016,MSFT,0
58.56,58.608,57.856,1,58.394,01-11-2016,MSFT,0
58.413,58.52,57.904,1,58.032,02-11-2016,MSFT,0
58.13,58.237,57.718,1,57.818,03-11-2016,MSFT,0
57.27,57.885,57.144,1,57.33,04-11-2016,MSFT,0
58.374,59.096,58.374,1,58.999,07-11-2016,MSFT,0
59.126,59.35,58.735,1,59.047,08-11-2016,MSFT,0
58.588,59.164,57.808,1,58.754,09-11-2016,MSFT,0
59.057,59.067,56.274,1,57.32,10-11-2016,MSFT,0
56.859,57.724,56.646,1,57.632,11-11-2016,MSFT,0
57.632,57.691,55.933,1,56.753,14-11-2016,MSFT,0
57.343,58.483,57.329,1,57.874,15-11-2016,MSFT,0
57.942,58.65,53.352,1,58.641,16-11-2016,MSFT,0
59.388,59.919,58.95,1,59.613,17-11-2016,MSFT,0
59.752,60.106,59.279,1,59.328,18-11-2016,MSFT,0
59.475,59.939,59.398,1,59.829,21-11-2016,MSFT,0
59.949,60.223,59.777,1,60.076,22-11-2016,MSFT,0
59.976,60.066,59.23,1,59.378,23-11-2016,MSFT,0
59.279,59.505,59.112,1,59.505,25-11-2016,MSFT,0
59.318,59.986,59.191,1,59.585,28-11-2016,MSFT,0
59.623,60.37,59.495,1,60.056,29-11-2016,MSFT,0
59.829,60.144,59.196,1,59.24,30-11-2016,MSFT,0
59.092,59.132,57.937,1,58.198,01-12-2016,MSFT,0
58.08,58.464,57.805,1,58.247,02-12-2016,MSFT,0
58.689,59.56,58.552,1,59.201,05-12-2016,MSFT,0
59.407,59.436,58.788,1,58.935,06-12-2016,MSFT,0
58.994,60.341,58.788,1,60.331,07-12-2016,MSFT,0
60.263,60.537,59.809,1,59.976,08-12-2016,MSFT,0
60.144,60.94,60.091,1,60.921,09-12-2016,MSFT,0
60.773,61.246,60.675,1,61.117,12-12-2016,MSFT,0
61.442,62.347,61.186,1,61.913,13-12-2016,MSFT,0
61.933,62.377,61.471,1,61.629,14-12-2016,MSFT,0
61.639,62.084,61.246,1,61.52,15-12-2016,MSFT,0
61.884,61.884,61.064,1,61.246,16-12-2016,MSFT,0
61.501,62.691,61.363,1,62.544,19-12-2016,MSFT,0
62.611,62.721,61.958,1,62.464,20-12-2016,MSFT,0
62.357,62.621,62.051,1,62.474,21-12-2016,MSFT,0
62.759,63.015,62.332,1,62.474,22-12-2016,MSFT,0
62.377,62.464,61.737,1,62.17,23-12-2016,MSFT,0
62.14,62.985,62.14,1,62.21,27-12-2016,MSFT,0
62.327,62.327,61.766,1,61.923,28-12-2016,MSFT,0
61.796,62.13,61.668,1,61.836,29-12-2016,MSFT,0
61.894,61.923,60.98,1,61.089,30-12-2016,MSFT,0
61.727,61.776,61.074,1,61.52,03-01-2017,MSFT,0
61.422,61.688,61.069,1,61.246,04-01-2017,MSFT,0
61.137,61.599,60.98,1,61.246,05-01-2017,MSFT,0
61.246,62.08,60.99,1,61.776,06-01-2017,MSFT,0
61.697,62.013,61.481,1,61.58,09-01-2017,MSFT,0
61.668,62.003,61.226,1,61.56,10-01-2017,MSFT,0
61.55,62.16,61.373,1,62.12,11-01-2017,MSFT,0
61.993,62.327,60.902,1,61.55,12-01-2017,MSFT,0
61.56,61.801,61.294,1,61.639,13-01-2017,MSFT,0
61.619,61.639,60.98,1,61.471,17-01-2017,MSFT,0
61.609,61.639,61.069,1,61.442,18-01-2017,MSFT,0
61.186,61.913,61.142,1,61.246,19-01-2017,MSFT,0
61.609,61.756,61.314,1,61.678,20-01-2017,MSFT,0
61.639,62.047,61.511,1,61.894,23-01-2017,MSFT,0
62.13,62.656,61.874,1,62.439,24-01-2017,MSFT,0
62.868,63.015,62.377,1,62.601,25-01-2017,MSFT,0
63.035,63.442,62.474,1,63.182,26-01-2017,MSFT,0
64.284,64.795,63.791,1,64.666,27-01-2017,MSFT,0
64.578,64.676,63.704,1,64.028,30-01-2017,MSFT,0
63.762,64.047,63.172,1,63.555,31-01-2017,MSFT,0
63.265,63.527,62.396,1,62.504,01-02-2017,MSFT,0
62.18,62.337,61.688,1,62.1,02-02-2017,MSFT,0
62.424,62.621,62.003,1,62.601,03-02-2017,MSFT,0
62.424,62.572,62.071,1,62.563,06-02-2017,MSFT,0
62.661,62.701,62.16,1,62.357,07-02-2017,MSFT,0
62.494,62.73,62.15,1,62.267,08-02-2017,MSFT,0
62.444,63.345,62.247,1,62.975,09-02-2017,MSFT,0
63.162,63.212,62.892,1,62.916,10-02-2017,MSFT,0
63.153,63.762,63.045,1,63.624,13-02-2017,MSFT,0
63.704,64.01,63.318,1,63.862,14-02-2017,MSFT,0
63.792,63.862,63.451,1,63.822,15-02-2017,MSFT,0
64.03,64.524,63.733,1,63.812,16-02-2017,MSFT,0
63.763,63.98,63.595,1,63.911,17-02-2017,MSFT,0
63.902,64.238,63.743,1,63.782,21-02-2017,MSFT,0
63.624,63.684,63.347,1,63.654,22-02-2017,MSFT,0
63.714,64.019,63.491,1,63.911,23-02-2017,MSFT,0
63.822,64.09,63.431,1,63.911,24-02-2017,MSFT,0
63.832,63.832,63.343,1,63.526,27-02-2017,MSFT,0
63.377,63.496,63.061,1,63.278,28-02-2017,MSFT,0
63.427,64.278,63.32,1,64.198,01-03-2017,MSFT,0
63.98,64.04,63.179,1,63.308,02-03-2017,MSFT,0
63.288,63.575,62.922,1,63.545,03-03-2017,MSFT,0
63.268,63.852,63.11,1,63.565,06-03-2017,MSFT,0
63.486,64.065,63.486,1,63.694,07-03-2017,MSFT,0
63.555,64.371,63.545,1,64.278,08-03-2017,MSFT,0
64.474,64.484,63.773,1,64.02,09-03-2017,MSFT,0
64.396,64.544,64.04,1,64.218,10-03-2017,MSFT,0
64.426,64.479,63.862,1,64,13-03-2017,MSFT,0
63.822,63.842,63.446,1,63.704,14-03-2017,MSFT,0
63.842,64.208,63.545,1,64.04,15-03-2017,MSFT,0
64.04,64.05,63.595,1,63.931,16-03-2017,MSFT,0
64.198,64.524,63.97,1,64.158,17-03-2017,MSFT,0
64.198,64.461,64.01,1,64.218,20-03-2017,MSFT,0
64.474,64.782,63.427,1,63.506,21-03-2017,MSFT,0
63.417,64.426,63.417,1,64.316,22-03-2017,MSFT,0
64.228,64.519,64.055,1,64.158,23-03-2017,MSFT,0
64.406,64.732,64.05,1,64.268,24-03-2017,MSFT,0
63.921,64.504,63.644,1,64.386,27-03-2017,MSFT,0
64.248,64.752,63.941,1,64.574,28-03-2017,MSFT,0
64.406,64.782,64.235,1,64.752,29-03-2017,MSFT,0
64.702,65.256,64.643,1,64.99,30-03-2017,MSFT,0
64.93,65.464,64.732,1,65.138,31-03-2017,MSFT,0
65.088,65.217,64.474,1,64.831,03-04-2017,MSFT,0
64.672,65.088,64.564,1,65.009,04-04-2017,MSFT,0
65.573,65.622,64.726,1,64.841,05-04-2017,MSFT,0
64.88,65.331,64.762,1,65.009,06-04-2017,MSFT,0
65.128,65.236,64.722,1,64.96,07-04-2017,MSFT,0
64.89,65.098,64.643,1,64.812,10-04-2017,MSFT,0
64.88,64.89,64.138,1,64.762,11-04-2017,MSFT,0
64.702,64.792,64.396,1,64.514,12-04-2017,MSFT,0
64.574,65.138,64.238,1,64.238,13-04-2017,MSFT,0
64.326,64.772,64.296,1,64.762,17-04-2017,MSFT,0
64.614,64.99,64.446,1,64.672,18-04-2017,MSFT,0
64.93,65.029,64.178,1,64.326,19-04-2017,MSFT,0
64.742,65.029,64.426,1,64.782,20-04-2017,MSFT,0
64.95,65.969,64.732,1,65.672,21-04-2017,MSFT,0
66.739,66.917,66.364,1,66.789,24-04-2017,MSFT,0
67.155,67.293,66.859,1,67.175,25-04-2017,MSFT,0
67.333,67.561,66.879,1,67.086,26-04-2017,MSFT,0
67.403,67.63,66.839,1,67.521,27-04-2017,MSFT,0
68.154,68.382,66.947,1,67.709,28-04-2017,MSFT,0
67.927,68.788,67.749,1,68.648,01-05-2017,MSFT,0
68.946,68.946,68.372,1,68.54,02-05-2017,MSFT,0
68.619,68.619,67.956,1,68.322,03-05-2017,MSFT,0
68.273,68.322,67.887,1,68.055,04-05-2017,MSFT,0
68.144,68.273,67.734,1,68.243,05-05-2017,MSFT,0
68.214,68.292,67.669,1,68.184,08-05-2017,MSFT,0
68.105,68.52,67.927,1,68.283,09-05-2017,MSFT,0
68.233,68.797,68.164,1,68.55,10-05-2017,MSFT,0
67.61,67.976,67.373,1,67.709,11-05-2017,MSFT,0
67.857,67.857,67.293,1,67.63,12-05-2017,MSFT,0
67.393,67.729,66.829,1,67.679,15-05-2017,MSFT,0
67.868,69.072,67.799,1,69.042,16-05-2017,MSFT,0
68.525,68.734,67.073,1,67.122,17-05-2017,MSFT,0
67.043,67.769,66.784,1,67.351,18-05-2017,MSFT,0
67.142,67.734,67.073,1,67.331,19-05-2017,MSFT,0
67.53,68.137,67.142,1,68.087,22-05-2017,MSFT,0
68.356,68.386,68.018,1,68.316,23-05-2017,MSFT,0
68.505,68.515,68.087,1,68.406,24-05-2017,MSFT,0
68.604,69.51,68.545,1,69.251,25-05-2017,MSFT,0
69.43,69.848,69.152,1,69.589,26-05-2017,MSFT,0
69.42,70.037,69.4,1,70.037,30-05-2017,MSFT,0
70.156,70.365,69.44,1,69.47,31-05-2017,MSFT,0
69.868,70.236,69.083,1,69.728,01-06-2017,MSFT,0
70.067,71.479,69.868,1,71.37,02-06-2017,MSFT,0
71.589,72.504,71.429,1,71.897,05-06-2017,MSFT,0
71.917,72.235,71.887,1,72.136,06-06-2017,MSFT,0
72.25,72.384,71.569,1,72.006,07-06-2017,MSFT,0
72.126,72.136,71.121,1,71.569,08-06-2017,MSFT,0
71.653,71.698,68.226,1,69.947,09-06-2017,MSFT,0
68.883,69.569,67.769,1,69.41,12-06-2017,MSFT,0
69.649,70.445,69.589,1,70.276,13-06-2017,MSFT,0
